0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.9892473118279561,0.7534246575342465,0.5806451612903226,0.7272727272727273,0.05154639175257732,0.0,0.07446808510638298,0.08064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.6164383561643836,0.38709677419354843,0.7954545454545454,0.3402061855670103,0.0,0.2872340425531915,0.06451612903225806,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.48387096774193594,0.3424657534246575,0.49462365591397855,0.7272727272727273,0.44329896907216493,0.0,0.12765957446808512,0.03225806451612903,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.9892473118279561,0.1506849315068493,0.3010752688172043,0.5454545454545454,0.8041237113402062,0.0,0.18085106382978725,0.016129032258064516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.547945205479452,0.34408602150537637,0.28409090909090906,0.7835051546391752,0.0,0.3404255319148936,0.1129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.3698630136986301,0.17204301075268819,0.625,0.010309278350515464,0.0,0.09574468085106383,0.016129032258064516,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.9784946236559158,0.49315068493150677,0.47311827956989244,0.7613636363636364,0.041237113402061855,0.0,0.07446808510638298,0.04838709677419355,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.7534246575342465,0.7096774193548389,0.6704545454545454,0.030927835051546393,0.01098901098901099,0.08510638297872342,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.9462365591397841,0.3698630136986301,0.44086021505376344,0.36363636363636365,0.7731958762886598,0.0,0.08510638297872342,0.016129032258064516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.9892473118279561,0.9315068493150684,0.41935483870967744,0.7045454545454546,0.09278350515463918,0.0,0.06382978723404256,0.0967741935483871,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.913978494623656,0.8082191780821919,0.38709677419354843,0.6477272727272727,0.4020618556701031,0.5604395604395604,0.23404255319148937,0.08064516129032258,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.8817204301075279,0.547945205479452,0.860215053763441,0.8295454545454546,0.7216494845360825,0.08791208791208792,0.06382978723404256,0.08064516129032258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.6575342465753424,0.6774193548387097,0.5795454545454546,0.1958762886597938,0.0,0.09574468085106383,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.6986301369863015,0.7741935483870969,0.7613636363636364,0.061855670103092786,0.0,0.07446808510638298,0.1129032258064516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.6164383561643836,0.10752688172043011,0.7613636363636364,0.041237113402061855,0.0,0.07446808510638298,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.9354838709677438,0.5342465753424657,0.16129032258064518,0.5,0.1134020618556701,0.0,0.031914893617021274,0.03225806451612903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.9677419354838719,0.4109589041095891,0.3225806451612903,0.43181818181818177,0.09278350515463918,0.0,0.851063829787234,0.03225806451612903,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.821917808219178,0.6989247311827957,0.3977272727272727,0.15463917525773196,0.0,0.07446808510638298,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.35616438356164387,0.13978494623655913,0.29545454545454547,0.7319587628865979,0.09890109890109891,0.08510638297872342,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.9892473118279561,0.4520547945205479,0.3763440860215054,0.5227272727272727,0.14432989690721648,0.0,0.08510638297872342,0.17741935483870966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.870967741935484,0.4520547945205479,0.2150537634408602,0.6477272727272727,0.07216494845360824,0.0,0.09574468085106383,0.016129032258064516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.5342465753424657,0.5698924731182796,0.5681818181818182,0.030927835051546393,0.0,0.3723404255319149,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.8817204301075279,0.27397260273972596,0.49462365591397855,0.5227272727272727,0.5154639175257731,0.0,0.12765957446808512,0.12903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.9892473118279561,0.6164383561643836,0.13978494623655913,0.7045454545454546,0.15463917525773196,0.0,0.08510638297872342,0.04838709677419355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.3698630136986301,0.3548387096774194,0.9204545454545454,0.0,0.0,0.09574468085106383,0.04838709677419355,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.7956989247311839,0.5342465753424657,0.2150537634408602,0.6590909090909091,0.21649484536082475,0.0,0.10638297872340427,0.4193548387096774,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.7945205479452055,0.5268817204301076,0.7159090909090909,0.5257731958762887,0.0,0.09574468085106383,0.04838709677419355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
